Index,Time,CenterX,CenterY,LeftX,LeftY,RightX,RightY,Angle,AngleX,AngleY
68,0.7555556,0,0,0,0,0,0,0,0,0
69,0.7666667,0,0,0,0,0,0,0,0,0
70,0.7777778,0,0,0,0,0,0,0,0,0
71,0.7888889,0,0,0,0,0,0,0,0,0
72,0.8,0,0,0,0,0,0,0,0,0
73,0.8111112,0,0,0,0,0,0,0,0,0
74,0.8222222,0,0,0,0,0,0,0,0,0
75,0.8333334,0,0,0,0,0,0,0,0,0
76,0.8444445,0,0,0,0,0,0,0,0,0
77,0.8555556,0,0,0,0,0,0,0,0,0
78,0.8666667,0,0,0,0,0,0,0,0,0
79,0.8777778,0,0,0,0,0,0,0,0,0
80,0.8888889,0,0,0,0,0,0,0,0,0
81,0.9,0,0,0,0,0,0,0,0,0
82,0.9111111,0,0,0,0,0,0,0,0,0
83,0.9222223,0,0,0,0,0,0,0,0,0
84,0.9333333,0,0,0,0,0,0,0,0,0
85,0.9444445,0,0,0,0,0,0,0,0,0
86,0.9555556,0,0,0,0,0,0,0,0,0
87,0.9666667,0,0,0,0,0,0,0,0,0
88,0.9777778,0,0,0,0,0,0,0,0,0
89,0.9888889,0,0,0,0,0,0,0,0,0
90,1,0,0,0,0,0,0,0,0,0
91,1.011111,0,0,0,0,0,0,0,0,0
92,1.022222,0,0,0,0,0,0,0,0,0
93,1.033333,0,0,0,0,0,0,0,0,0
94,1.044444,0,0,0,0,0,0,0,0,0
95,1.055556,0,0,0,0,0,0,0,0,0
96,1.066667,0,0,0,0,0,0,0,0,0
97,1.077778,0,0,0,0,0,0,0,0,0
98,1.088889,0,0,0,0,0,0,0,0,0
99,1.1,0,0,0,0,0,0,0,0,0
100,1.111111,0,0,0,0,0,0,0,0,0
101,1.122222,0,0,0,0,0,0,0,0,0
102,1.133333,0,0,0,0,0,0,0,0,0
103,1.144444,0,0,0,0,0,0,0,0,0
104,1.155556,0,0,0,0,0,0,0,0,0
105,1.166667,0,0,0,0,0,0,0,0,0
106,1.177778,0,0,0,0,0,0,0,0,0
107,1.188889,0,0,0,0,0,0,0,0,0
108,1.2,0,0,0,0,0,0,0,0,0
109,1.211111,0,0,0,0,0,0,0,0,0
110,1.222222,0,0,0,0,0,0,0,0,0
111,1.233333,0,0,0,0,0,0,0,0,0
112,1.244444,0,0,0,0,0,0,0,0,0
113,1.255556,0,0,0,0,0,0,0,0,0
114,1.266667,0,0,0,0,0,0,0,0,0
115,1.277778,0,0,0,0,0,0,0,0,0
116,1.288889,0,0,0,0,0,0,0,0,0
117,1.3,0,0,0,0,0,0,0,0,0
118,1.311111,0,0,0,0,0,0,0,0,0
119,1.322222,0,0,0,0,0,0,0,0,0
120,1.333333,0,0,0,0,0,0,0,0,0
121,1.344445,0,0,0,0,0,0,0,0,0
122,1.355556,0,0,0,0,0,0,0,0,0
123,1.366667,0,0,0,0,0,0,0,0,0
124,1.377778,0,0,0,0,0,0,0,0,0
125,1.388889,0,0,0,0,0,0,0,0,0
126,1.4,0,0,0,0,0,0,0,0,0
127,1.411111,0,0,0,0,0,0,0,0,0
128,1.422222,0,0,0,0,0,0,0,0,0
129,1.433333,0,0,0,0,0,0,0,0,0
130,1.444445,0,0,0,0,0,0,0,0,0
131,1.455556,0,0,0,0,0,0,0,0,0
132,1.466667,0,0,0,0,0,0,0,0,0
133,1.477778,0,0,0,0,0,0,0,0,0
134,1.488889,0,0,0,0,0,0,0,0,0
135,1.5,0,0,0,0,0,0,0,0,0
136,1.511111,0,0,0,0,0,0,0,0,0
137,1.522222,0,0,0,0,0,0,0,0,0
138,1.533333,0,0,0,0,0,0,0,0,0
139,1.544444,0,0,0,0,0,0,0,0,0
140,1.555556,0,0,0,0,0,0,0,0,0
141,1.566667,0,0,0,0,0,0,0,0,0
142,1.577778,0,0,0,0,0,0,0,0,0
143,1.588889,0,0,0,0,0,0,0,0,0
144,1.6,0,0,0,0,0,0,0,0,0
145,1.611111,0,0,0,0,0,0,0,0,0
146,1.622222,0,0,0,0,0,0,0,0,0
147,1.633333,0,0,0,0,0,0,0,0,0
148,1.644444,0,0,0,0,0,0,0,0,0
149,1.655556,0,0,0,0,0,0,0,0,0
150,1.666667,0,0,0,0,0,0,0,0,0
151,1.677778,0,0,0,0,0,0,0,0,0
152,1.688889,0,0,0,0,0,0,0,0,0
153,1.7,0,0,0,0,0,0,0,0,0
154,1.711111,0,0,0,0,0,0,0,0,0
155,1.722222,0,0,0,0,0,0,0,0,0
156,1.733333,0,0,0,0,0,0,0,0,0
157,1.744444,0,0,0,0,0,0,0,0,0
158,1.755556,0,0,0,0,0,0,0,0,0
159,1.766667,0,0,0,0,0,0,0,0,0
160,1.777778,0,0,0,0,0,0,0,0,0
161,1.788889,0,0,0,0,0,0,0,0,0
162,1.8,0,0,0,0,0,0,0,0,0
163,1.811111,0,0,0,0,0,0,0,0,0
164,1.822222,0,0,0,0,0,0,0,0,0
165,1.833333,0,0,0,0,0,0,0,0,0
166,1.844445,0,0,0,0,0,0,0,0,0
167,1.855556,0,0,0,0,0,0,0,0,0
168,1.866667,0,0,0,0,0,0,0,0,0
169,1.877778,0,0,0,0,0,0,0,0,0
170,1.888889,0,0,0,0,0,0,0,0,0
171,1.9,0,0,0,0,0,0,0,0,0
172,1.911111,0,0,0,0,0,0,0,0,0
173,1.922222,0,0,0,0,0,0,0,0,0
174,1.933333,0,0,0,0,0,0,0,0,0
175,1.944445,0,0,0,0,0,0,0,0,0
176,1.955556,0,0,0,0,0,0,0,0,0
177,1.966667,0,0,0,0,0,0,0,0,0
178,1.977778,0,0,0,0,0,0,0,0,0
179,1.988889,0,0,0,0,0,0,0,0,0
180,2,0,0,0,0,0,0,0,0,0
181,2.011111,0,0,0,0,0,0,0,0,0
182,2.022222,0,0,0,0,0,0,0,0,0
183,2.033333,0,0,0,0,0,0,0,0,0
184,2.044445,0,0,0,0,0,0,0,0,0
185,2.055556,0,0,0,0,0,0,0,0,0
186,2.066667,0,0,0,0,0,0,0,0,0
187,2.077778,0,0,0,0,0,0,0,0,0
188,2.088889,0,0,0,0,0,0,0,0,0
189,2.1,0,0,0,0,0,0,0,0,0
190,2.111111,0,0,0,0,0,0,0,0,0
191,2.122222,0,0,0,0,0,0,0,0,0
192,2.133333,0,0,0,0,0,0,0,0,0
193,2.144444,0,0,0,0,0,0,0,0,0
194,2.155556,0,0,0,0,0,0,0,0,0
195,2.166667,0,0,0,0,0,0,0,0,0
196,2.177778,0,0,0,0,0,0,0,0,0
197,2.188889,0,0,0,0,0,0,0,0,0
198,2.2,0,0,0,0,0,0,0,0,0
199,2.211111,0,0,0,0,0,0,0,0,0
200,2.222222,0,0,0,0,0,0,0,0,0
201,2.233333,0,0,0,0,0,0,0,0,0
202,2.244445,0,0,0,0,0,0,0,0,0
203,2.255556,0,0,0,0,0,0,0,0,0
204,2.266667,0,0,0,0,0,0,0,0,0
205,2.277778,0,0,0,0,0,0,0,0,0
206,2.288889,0,0,0,0,0,0,0,0,0
207,2.3,0,0,0,0,0,0,0,0,0
208,2.311111,0,0,0,0,0,0,0,0,0
209,2.322222,0,0,0,0,0,0,0,0,0
210,2.333333,0,0,0,0,0,0,0,0,0
211,2.344445,0,0,0,0,0,0,0,0,0
212,2.355556,0,0,0,0,0,0,0,0,0
213,2.366667,0,0,0,0,0,0,0,0,0
214,2.377778,0,0,0,0,0,0,0,0,0
215,2.388889,0,0,0,0,0,0,0,0,0
216,2.4,0,0,0,0,0,0,0,0,0
217,2.411111,0,0,0,0,0,0,0,0,0
218,2.422222,0,0,0,0,0,0,0,0,0
219,2.433333,0,0,0,0,0,0,0,0,0
220,2.444444,0,0,0,0,0,0,0,0,0
221,2.455556,0,0,0,0,0,0,0,0,0
222,2.466667,0,0,0,0,0,0,0,0,0
223,2.477778,0,0,0,0,0,0,0,0,0
224,2.488889,0,0,0,0,0,0,0,0,0
225,2.5,0,0,0,0,0,0,0,0,0
226,2.511111,0,0,0,0,0,0,0,0,0
227,2.522222,0,0,0,0,0,0,0,0,0
228,2.533333,0,0,0,0,0,0,0,0,0
229,2.544445,0,0,0,0,0,0,0,0,0
230,2.555556,0,0,0,0,0,0,0,0,0
231,2.566667,0,0,0,0,0,0,0,0,0
232,2.577778,0,0,0,0,0,0,0,0,0
233,2.588889,0,0,0,0,0,0,0,0,0
234,2.6,0,0,0,0,0,0,0,0,0
235,2.611111,0,0,0,0,0,0,0,0,0
236,2.622222,0,0,0,0,0,0,0,0,0
237,2.633333,0,0,0,0,0,0,0,0,0
238,2.644444,0,0,0,0,0,0,0,0,0
239,2.655556,0,0,0,0,0,0,0,0,0
240,2.666667,0,0,0,0,0,0,0,0,0
241,2.677778,0,0,0,0,0,0,0,0,0
242,2.688889,0,0,0,0,0,0,0,0,0
243,2.7,0,0,0,0,0,0,0,0,0
244,2.711111,0,0,0,0,0,0,0,0,0
245,2.722222,0,0,0,0,0,0,0,0,0
246,2.733333,0,0,0,0,0,0,0,0,0
247,2.744445,0,0,0,0,0,0,0,0,0
248,2.755556,0,0,0,0,0,0,0,0,0
249,2.766667,0,0,0,0,0,0,0,0,0
250,2.777778,0,0,0,0,0,0,0,0,0
251,2.788889,0,0,0,0,0,0,0,0,0
252,2.8,0,0,0,0,0,0,0,0,0
253,2.811111,0,0,0,0,0,0,0,0,0
254,2.822222,0,0,0,0,0,0,0,0,0
255,2.833333,0,0,0,0,0,0,0,0,0
256,2.844445,0,0,0,0,0,0,0,0,0
257,2.855556,0,0,0,0,0,0,0,0,0
258,2.866667,0,0,0,0,0,0,0,0,0
259,2.877778,0,0,0,0,0,0,0,0,0
260,2.888889,0,0,0,0,0,0,0,0,0
261,2.9,0,0,0,0,0,0,0,0,0
262,2.911111,0,0,0,0,0,0,0,0,0
263,2.922222,0,0,0,0,0,0,0,0,0
264,2.933333,0,0,0,0,0,0,0,0,0
265,2.944444,0,0,0,0,0,0,0,0,0
266,2.955556,0,0,0,0,0,0,0,0,0
267,2.966667,0,0,0,0,0,0,0,0,0
268,2.977778,0,0,0,0,0,0,0,0,0
269,2.988889,0,0,0,0,0,0,0,0,0
270,3,0,0,0,0,0,0,0,0,0
271,3.011111,0,0,0,0,0,0,0,0,0
272,3.022222,0,0,0,0,0,0,0,0,0
273,3.033333,0,0,0,0,0,0,0,0,0
274,3.044445,0,0,0,0,0,0,0,0,0
275,3.055556,0,0,0,0,0,0,0,0,0
276,3.066667,0,0,0,0,0,0,0,0,0
277,3.077778,0,0,0,0,0,0,0,0,0
278,3.088889,0,0,0,0,0,0,0,0,0
279,3.1,0,0,0,0,0,0,0,0,0
280,3.111111,0,0,0,0,0,0,0,0,0
281,3.122222,0,0,0,0,0,0,0,0,0
282,3.133333,0,0,0,0,0,0,0,0,0
283,3.144444,0,0,0,0,0,0,0,0,0
284,3.155556,0,0,0,0,0,0,0,0,0
285,3.166667,0,0,0,0,0,0,0,0,0
286,3.177778,0,0,0,0,0,0,0,0,0
287,3.188889,0,0,0,0,0,0,0,0,0
288,3.2,0,0,0,0,0,0,0,0,0
289,3.211111,0,0,0,0,0,0,0,0,0
290,3.222222,0,0,0,0,0,0,0,0,0
291,3.233333,0,0,0,0,0,0,0,0,0
292,3.244445,0,0,0,0,0,0,0,0,0
293,3.255556,0,0,0,0,0,0,0,0,0
294,3.266667,0,0,0,0,0,0,0,0,0
295,3.277778,0,0,0,0,0,0,0,0,0
296,3.288889,0,0,0,0,0,0,0,0,0
297,3.3,0,0,0,0,0,0,0,0,0
298,3.311111,0,0,0,0,0,0,0,0,0
299,3.322222,0,0,0,0,0,0,0,0,0
300,3.333333,0,0,0,0,0,0,0,0,0
301,3.344445,0,0,0,0,0,0,0,0,0
302,3.355556,0,0,0,0,0,0,0,0,0
303,3.366667,0,0,0,0,0,0,0,0,0
304,3.377778,0,0,0,0,0,0,0,0,0
305,3.388889,0,0,0,0,0,0,0,0,0
306,3.4,0,0,0,0,0,0,0,0,0
307,3.411111,0,0,0,0,0,0,0,0,0
308,3.422222,0,0,0,0,0,0,0,0,0
309,3.433333,0,0,0,0,0,0,0,0,0
310,3.444444,0,0,0,0,0,0,0,0,0
311,3.455556,0,0,0,0,0,0,0,0,0
312,3.466667,0,0,0,0,0,0,0,0,0
313,3.477778,0,0,0,0,0,0,0,0,0
314,3.488889,0,0,0,0,0,0,0,0,0
315,3.5,0,0,0,0,0,0,0,0,0
316,3.511111,0,0,0,0,0,0,0,0,0
317,3.522222,0,0,0,0,0,0,0,0,0
318,3.533333,0,0,0,0,0,0,0,0,0
319,3.544445,0,0,0,0,0,0,0,0,0
320,3.555556,0,0,0,0,0,0,0,0,0
321,3.566667,0,0,0,0,0,0,0,0,0
322,3.577778,0,0,0,0,0,0,0,0,0
323,3.588889,0,0,0,0,0,0,0,0,0
324,3.6,0,0,0,0,0,0,0,0,0
325,3.611111,0,0,0,0,0,0,0,0,0
326,3.622222,0,0,0,0,0,0,0,0,0
327,3.633333,0,0,0,0,0,0,0,0,0
328,3.644444,0,0,0,0,0,0,0,0,0
329,3.655556,0,0,0,0,0,0,0,0,0
330,3.666667,0,0,0,0,0,0,0,0,0
331,3.677778,0,0,0,0,0,0,0,0,0
332,3.688889,0,0,0,0,0,0,0,0,0
333,3.7,0,0,0,0,0,0,0,0,0
334,3.711111,0,0,0,0,0,0,0,0,0
335,3.722222,0,0,0,0,0,0,0,0,0
336,3.733333,0,0,0,0,0,0,0,0,0
337,3.744445,0,0,0,0,0,0,0,0,0
338,3.755556,0,0,0,0,0,0,0,0,0
339,3.766667,0,0,0,0,0,0,0,0,0
340,3.777778,0,0,0,0,0,0,0,0,0
341,3.788889,0,0,0,0,0,0,0,0,0
342,3.8,0,0,0,0,0,0,0,0,0
343,3.811111,0,0,0,0,0,0,0,0,0
344,3.822222,0,0,0,0,0,0,0,0,0
345,3.833333,0,0,0,0,0,0,0,0,0
346,3.844445,0,0,0,0,0,0,0,0,0
347,3.855556,0,0,0,0,0,0,0,0,0
348,3.866667,0,0,0,0,0,0,0,0,0
349,3.877778,0,0,0,0,0,0,0,0,0
350,3.888889,0,0,0,0,0,0,0,0,0
351,3.9,0,0,0,0,0,0,0,0,0
352,3.911111,0,0,0,0,0,0,0,0,0
353,3.922222,0,0,0,0,0,0,0,0,0
354,3.933333,0,0,0,0,0,0,0,0,0
355,3.944445,0,0,0,0,0,0,0,0,0
356,3.955556,0,0,0,0,0,0,0,0,0
357,3.966667,0,0,0,0,0,0,0,0,0
358,3.977778,0,0,0,0,0,0,0,0,0
359,3.988889,0,0,0,0,0,0,0,0,0
360,4,0,0,0,0,0,0,0,0,0
361,4.011111,0,0,0,0,0,0,0,0,0
362,4.022223,0,0,0,0,0,0,0,0,0
363,4.033333,0,0,0,0,0,0,0,0,0
364,4.044445,0,0,0,0,0,0,0,0,0
365,4.055556,0,0,0,0,0,0,0,0,0
366,4.066667,0,0,0,0,0,0,0,0,0
367,4.077778,0,0,0,0,0,0,0,0,0
368,4.088889,0,0,0,0,0,0,0,0,0
369,4.1,0,0,0,0,0,0,0,0,0
370,4.111111,0,0,0,0,0,0,0,0,0
371,4.122222,0,0,0,0,0,0,0,0,0
372,4.133333,0,0,0,0,0,0,0,0,0
373,4.144444,0,0,0,0,0,0,0,0,0
374,4.155556,0,0,0,0,0,0,0,0,0
375,4.166667,0,0,0,0,0,0,0,0,0
376,4.177778,0,0,0,0,0,0,0,0,0
377,4.188889,0,0,0,0,0,0,0,0,0
378,4.2,0,0,0,0,0,0,0,0,0
379,4.211111,0,0,0,0,0,0,0,0,0
380,4.222222,0,0,0,0,0,0,0,0,0
381,4.233334,0,0,0,0,0,0,0,0,0
382,4.244444,0,0,0,0,0,0,0,0,0
383,4.255556,0,0,0,0,0,0,0,0,0
384,4.266667,0,0,0,0,0,0,0,0,0
385,4.277778,0,0,0,0,0,0,0,0,0
386,4.288889,0,0,0,0,0,0,0,0,0
387,4.3,0,0,0,0,0,0,0,0,0
388,4.311111,0,0,0,0,0,0,0,0,0
389,4.322222,0,0,0,0,0,0,0,0,0
390,4.333333,0,0,0,0,0,0,0,0,0
391,4.344445,0,0,0,0,0,0,0,0,0
392,4.355556,0,0,0,0,0,0,0,0,0
393,4.366667,0,0,0,0,0,0,0,0,0
394,4.377778,0,0,0,0,0,0,0,0,0
395,4.388889,0,0,0,0,0,0,0,0,0
396,4.4,0,0,0,0,0,0,0,0,0
397,4.411111,0,0,0,0,0,0,0,0,0
398,4.422222,0,0,0,0,0,0,0,0,0
399,4.433333,0,0,0,0,0,0,0,0,0
400,4.444445,0,0,0,0,0,0,0,0,0
401,4.455555,0,0,0,0,0,0,0,0,0
402,4.466667,0,0,0,0,0,0,0,0,0
403,4.477778,0,0,0,0,0,0,0,0,0
404,4.488889,0,0,0,0,0,0,0,0,0
405,4.5,0,0,0,0,0,0,0,0,0
406,4.511111,0,0,0,0,0,0,0,0,0
407,4.522223,0,0,0,0,0,0,0,0,0
408,4.533333,0,0,0,0,0,0,0,0,0
409,4.544445,0,0,0,0,0,0,0,0,0
410,4.555556,0,0,0,0,0,0,0,0,0
411,4.566667,0,0,0,0,0,0,0,0,0
412,4.577778,0,0,0,0,0,0,0,0,0
413,4.588889,0,0,0,0,0,0,0,0,0
414,4.6,0,0,0,0,0,0,0,0,0
415,4.611111,0,0,0,0,0,0,0,0,0
416,4.622222,0,0,0,0,0,0,0,0,0
417,4.633334,0,0,0,0,0,0,0,0,0
418,4.644444,0,0,0,0,0,0,0,0,0
419,4.655556,0,0,0,0,0,0,0,0,0
420,4.666667,0,0,0,0,0,0,0,0,0
421,4.677778,0,0,0,0,0,0,0,0,0
422,4.688889,0,0,0,0,0,0,0,0,0
423,4.7,0,0,0,0,0,0,0,0,0
424,4.711111,0,0,0,0,0,0,0,0,0
425,4.722222,0,0,0,0,0,0,0,0,0
426,4.733334,0,0,0,0,0,0,0,0,0
427,4.744444,0,0,0,0,0,0,0,0,0
428,4.755556,0,0,0,0,0,0,0,0,0
429,4.766667,0,0,0,0,0,0,0,0,0
430,4.777778,0,0,0,0,0,0,0,0,0
431,4.788889,0,0,0,0,0,0,0,0,0
432,4.8,0,0,0,0,0,0,0,0,0
433,4.811111,0,0,0,0,0,0,0,0,0
434,4.822222,0,0,0,0,0,0,0,0,0
435,4.833333,0,0,0,0,0,0,0,0,0
436,4.844445,0,0,0,0,0,0,0,0,0
437,4.855556,0,0,0,0,0,0,0,0,0
438,4.866667,0,0,0,0,0,0,0,0,0
439,4.877778,0,0,0,0,0,0,0,0,0
440,4.888889,0,0,0,0,0,0,0,0,0
441,4.9,0,0,0,0,0,0,0,0,0
442,4.911111,0,0,0,0,0,0,0,0,0
443,4.922222,0,0,0,0,0,0,0,0,0
444,4.933333,0,0,0,0,0,0,0,0,0
445,4.944445,0,0,0,0,0,0,0,0,0
446,4.955555,0,0,0,0,0,0,0,0,0
447,4.966667,0,0,0,0,0,0,0,0,0
448,4.977778,0,0,0,0,0,0,0,0,0
449,4.988889,0,0,0,0,0,0,0,0,0
450,5,0,0,0,0,0,0,0,0,0
451,5.011111,0,0,0,0,0,0,0,0,0
452,5.022223,0,0,0,0,0,0,0,0,0
453,5.033333,0,0,0,0,0,0,0,0,0
454,5.044445,0,0,0,0,0,0,0,0,0
455,5.055556,0.4763951,0.3850608,0,0,0.4490315,0.3837089,18.42978,-3.468651,-18.14263
456,5.066667,0.4763951,0.3850608,0,0,0.4490315,0.3837089,18.42978,-3.468651,-18.14263
457,5.077778,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
458,5.088889,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
459,5.1,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
460,5.111111,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
461,5.122222,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
462,5.133334,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
463,5.144444,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
464,5.155556,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
465,5.166667,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
466,5.177778,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
467,5.188889,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
468,5.2,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
469,5.211111,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
470,5.222222,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
471,5.233334,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
472,5.244444,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
473,5.255556,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
474,5.266667,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
475,5.277778,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
476,5.288889,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
477,5.3,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
478,5.311111,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
479,5.322222,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
480,5.333333,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
481,5.344445,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
482,5.355556,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
483,5.366667,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
484,5.377778,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
485,5.388889,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
486,5.4,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
487,5.411111,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
488,5.422222,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
489,5.433333,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
490,5.444445,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
491,5.455556,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
492,5.466667,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
493,5.477778,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
494,5.488889,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
495,5.5,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
496,5.511111,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
497,5.522223,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
498,5.533333,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
499,5.544445,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
500,5.555556,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
501,5.566667,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
502,5.577778,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
503,5.588889,0.476193,0.3848379,0,0,0.4488248,0.3834811,18.46688,-3.498272,-18.17551
